artist,song,lyrics,sadness,fear,neutral,surprise,joy,anger,disgust,key,mode,tempo,energy,valence
Flume,Holdin On,"To keep on holdin' on, holdin' on
To keep on holdin' on, holdin' on

Ya'll know (yes I do)
Alotta hip shaking, mama I love you (I know)

Can't turn you loose, no, no
Cause I need all the joy you bring, oh
Hey, I can't let you go with nobody
Cause I love you baby, yes I do

Don't give you everything I hope
Cause I gotta, gotta keep holdin' on, holdin' on
I can't, I can't (let you) let you go away no no, away, no no
You keep holdin' up, you keep holdin' up, holdin' on

I can't, I can't, I can't tell you",0.0410360768437385,0.7975452542304993,0.0357434600591659,0.0024667924735695,0.0150901060551404,0.0947142019867897,0.0134040676057338,8,1,90.05,0.44,0.22
Flume,Say It,"Feeling the song, party done
Shadows walking home
Walking with our game
You are my kind, classic mind
And you look so fine
Mmm, mmm, mmm, mmm
Loving the cold, smoke a roll
See your fingers shake
I'm getting through your heart break
Some kinda freak, sing for me
Don't know what I need
Mmm, mmm, mmm, mmm

Don't doubt me babe
You make me wanna change
Break my bed to make me wanna stay
I can't...
Bite me babe
You make me love the pain
Break my bed to make me wanna stay
I can't...

When you say it like that
Oh, oh, oh, oh
Got me falling right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm
When you say it like that
Oh, oh, oh, oh
Let me fuck you right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm

I'm getting the door, silent walk
Whose the first to speak?
Speak it like a real freak
Voice in my head, in my bed
Filled with you instead
Mmm, mmm, mmm, mmm
Taking your time, work my mind
And I play with you
I play pretend it's so true
Follow me down
Listen 'round to the deep dark sound
Mmm, mmm, mmm, mmm

Don't doubt me babe
You make me wanna change
Break my bed to make me wanna stay
I can't...
Bite me babe
You make me love the pain
Break my bed to make me wanna stay
I can't...

When you say it like that
Oh, oh, oh, oh
Got me falling right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm
When you say it like that
Oh, oh, oh, oh
Let me fuck you right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm

Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh
When you say it like that
Oh, oh, oh, oh

Don't doubt me babe
You make me wanna change
Break my bed to make me wanna stay
I can't...
Bite me babe
You make me love the pain
Break my bed to make me wanna stay
I can't...

When you say it like that
Oh, oh, oh, oh
Got me falling right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm
When you say it like that
Oh, oh, oh, oh
Let me fuck you right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm",0.027272529900074,0.8773197531700134,0.0383332893252372,0.0112511524930596,0.0221507791429758,0.0168556328862905,0.0068167895078659,3,0,74.96,0.53,0.26
Flume,Say It,"Feelin' the sun, party done
Shadows walking home
Walking with our game on
You are my kind, classic mind
And you look so fine
Mmm, mmm, mmm, mmm
Loving the cold, smoke a roll
See your fingers shake
I’m getting through your heart break
Some kinda freak, sing for me
Don’t know what I need
Mmm, mmm, mmm, mmm

Don’t doubt me babe
You make me wanna change
Break my bed to make me wanna stay
I can’t
Bite me babe
You make me love the pain
Break my bed to make me wanna stay
I can’t

When you say it like that
Oh, oh, oh, oh
Got me falling right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm
When you say it like that
Oh, oh, oh, oh
Let me fuck you right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm

I’m getting the door, silent walk
Whose the first to speak?
Speak it like a real freak
Voice in my head, in my bed
Filled with you instead
Mmm, mmm, mmm, mmm
Taking your time, work my mind
And I play with you
I play pretend it’s so true
Follow me down
Listen ’round to the deep dark sound
Mmm, mmm, mmm, mmm

Don’t doubt me babe
You make me wanna change
Break my bed to make me wanna stay
I can’t
Bite me babe
You make me love the pain
Break my bed to make me wanna stay
I can’t

When you say it like that
Oh, oh, oh, oh
Got me falling right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm
When you say it like that
Oh, oh, oh, oh
Let me fuck you right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm

Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh
When you say it like that
Oh, oh, oh, oh

Don’t doubt me babe
You make me wanna change
Break my bed to make me wanna stay
I can’t
Bite me babe
You make me love the pain
Break my bed to make me wanna stay
I can’t

When you say it like that
Oh, oh, oh, oh
Got me falling right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm
When you say it like that
Oh, oh, oh, oh
Let me fuck you right back
Oh, oh, oh, oh
Mmm, mmm, mmm, mmm",0.0179908368736505,0.9247774481773376,0.0189466401934623,0.0176138188689947,0.0081056179478764,0.009446176700294,0.0031194381881505,3,0,74.96,0.53,0.26
Flume,Sleepless,"(feat. Jezzabell Doran)

My rhymes so unspeakable
My dreams so unreachable
Give it a purpose, cause life itself isn't meaningful
Now that's the truth, I'm speaking for the youth
That's aiming for the top but falling from the roof
Here we, here we go again, with my paper and my pen
Summer 2012 its the year of the end, or is it?
Exquisite lyrics, you hear it or do you fear it
Jammin' in my car, smelling like teen spirit
I see a star falling form the sky, should I catch it
I wanna die in my car, should I wreck it

This drug makes you hooked once, should I test it
Yes no maybe so, now its time for me to grow
Outside of my flow, Do I ever get to know
what my real passion is, why am I so imaginative
Adverb, pronoun, noun, verb, adjective
Mouth running, talking shit, cool it with the laxatives
But its time, to recognize Armageddon's signs
Start lootin' stores, kill whoever, I don't mind
If you see me, don't bro me if you don't know me
That goes to you, you, you and all my homeys

Cause nobody knows me, and nobody told me
How to write poetry, this fucking world owes me
Everything I've ever wanted, fuck you and fuck your life
Fuck you everyday, fuck you every night
Look at all the fucks I give I should start a charity
Bitches thinking they in love, bitches starting to scare me
Only love is family, and my lost dog charlie
If you've seen a white English bull dog call me
All I want out of this world is a changed world
All I want is a metaphysical dream girl

To smoke DMT and weed starting at the universe
Trying to figure out how, nothingness is giving birth
To all of reality, if space had gravity
Would we fall forever or will hit the ground
I wanna step outside the Universe and see whats all around
Cause I don't believe in anything, not even myself
Only way to wake up from the dream is through death
But I keep my sanity, or whatevers left
Cause I gotta keep striving, opposite of thriving
Gotta stay alive and, always keep trying",0.0187942665070295,0.9661558866500854,0.0025075546000152,0.0071581532247364,0.0014407745329663,0.0028417429421097,0.001101771602407,9,0,175.13,0.69,0.39
Four Tet,Two Thousand And Seventeen,[Non-Lyrical Vocals],0.0461724139750003,0.0181969441473484,0.7792564630508423,0.0130178341642022,0.0290230866521596,0.0135349845513701,0.1007982343435287,2,1,75.5,0.47,0.5
Four Tet,Angel Echoes,"Help, I have done it again
I have been here many times before
Hurt myself again today
And the worst part is there's no one else to blame
Be my friend, hold me
Wrap me up, unfold me
I am small, I'm needy
Warm me up and breathe me
Ouch, I have lost myself again
Lost myself and I am nowhere to be found
Yeah, I think that I might break
Be my friend, hold me
Wrap me up, unfold me
I am small, I'm needy
Warm me up and breathe me
Be my friend, hold me
Wrap me up, unfold me
I am small, I'm needy
Warm me up and breathe me",0.4961865842342376,0.3085445165634155,0.0534461736679077,0.0059727765619754,0.0024497408885508,0.1064901351928711,0.026910200715065,7,0,115.0,0.53,0.15
Led Zeppelin,Stairway to Heaven,"There's a lady who's sure
All that glitters is gold
And she's buying a stairway to heaven.
When she gets there she knows
If the stores are all closed
With a word she can get what she came for.
Ooh, ooh, and she's buying a stairway to heaven.
There's a sign on the wall
But she wants to be sure
'Cause you know sometimes words have two meanings.
In a tree by the brook
There's a songbird who sings,
Sometimes all of our thoughts are misgiven.
Ooh, it makes me wonder,
Ooh, it makes me wonder.
There's a feeling I get
When I look to the west,
And my spirit is crying for leaving.
In my thoughts I have seen
Rings of smoke through the trees,
And the voices of those who stand looking.
Ooh, it makes me wonder,
Ooh, it really makes me wonder.
And it's whispered that soon, If we all call the tune
Then the piper will lead us to reason.
And a new day will dawn
For those who stand long
And the forests will echo with laughter.
If there's a bustle in your hedgerow, don't be alarmed now
It's just a spring clean for the May queen.
Yes, there are two paths you can go by
But in the long run
There's still time to change the road you're on.
And it makes me wonder.
Your head is humming and it won't go
In case you don't know,
The piper's calling you to join him,
Dear lady, can you hear the wind blow,
And did you know
Your stairway lies on the whispering wind.
And as we wind on down the road
Our shadows taller than our soul.
There walks a lady we all know
Who shines white light and wants to show
How ev'rything still turns to gold.
And if you listen very hard
The tune will come to you at last.
When all are one and one is all
To be a rock and not to roll.
And she's buying a stairway to heaven",0.0634667724370956,0.012818681076169,0.3043394684791565,0.5077381134033203,0.0655326545238494,0.0142622096464037,0.0318421423435211,9,0,82.43,0.34,0.2
Led Zeppelin,Immigrant Song,"(2, 3, 4)

Ahh! Ahh!
We come from the land
Of the ice and snow
From the midnight sun
Where the hot springs blow

The hammer of the gods
Will drive our ships to new lands
To fight the horde
Sing and cry
Valhalla, I am coming

On we sweep with threshing oar
Our only goal will be the western shore

Ahh! Ahh!
We come from the land
Of the ice and snow
From the midnight sun
Where the hot springs blow

How soft your fields so green
Can whisper tales of gore
Of how we calmed the tides of war
We are your overlords

On we sweep with threshing oar
Our only goal will be the western shore

So now you'd better stop
And rebuild all your ruins
For peace and trust can win the day
Despite of all your losing",0.1225995048880577,0.3841786384582519,0.0612704716622829,0.0816203728318214,0.0295055620372295,0.3078387975692749,0.0129866693168878,11,1,112.95,0.93,0.62
Led Zeppelin,Whole Lotta Love,"You need coolin', baby, I'm not foolin',
I'm gonna send you back to schoolin',
Way down inside honey, you need it,
I'm gonna give you my love,
I'm gonna give you my love.

[Chorus]
Wanna Whole Lotta Love [X4]

You've been learnin', baby, I bean learnin',
All them good times, baby, baby, I've been yearnin',
Way, way down inside honey, you need it,
I'm gonna give you my love... I'm gonna give you my love.

[Chorus]

You've been coolin', baby, I've been droolin',
All the good times I've been misusin',
Way, way down inside, I'm gonna give you my love,
I'm gonna give you every inch of my love,
Gonna give you my love.

[Chorus]

Way down inside... woman... You need... love.

Shake for me, girl. I wanna be your backdoor man.
Keep it coolin', baby",0.0711800903081893,0.0131002431735396,0.3740231692790985,0.0213804114609956,0.4146845936775207,0.0663536787033081,0.0392778068780899,9,1,89.74,0.9,0.42
Led Zeppelin,Black Dog,"Hey, hey, mama, said the way you move, gonna make you sweat, gonna make you groove.
Oh, oh, child, way you shake that thing, gonna make you burn, gonna make you sting.
Hey, hey, baby, when you walk that way, watch your honey drip, can't keep away.

[Chorus]
Ah yeah, ah yeah, ah, ah, ah. Ah yeah, ah yeah, ah, ah, ah.

I gotta roll, can't stand still, got a flame in my heart, can't get my fill.
Eyes that shine burning red, dreams of you all through my head.

Ah ah ah ah ah ah ah ah ah ah ah ah ah.

Hey, baby, oh, baby, pretty baby, Tell me won't you do me now.

Didn't take too long 'fore I found out, what people mean my down and out.
Spent my money, took my car, started telling her friends she wants to be a star.
I don't know but I been told, a big-legged woman ain't got no soul.

[Chorus]

All I ask for when I pray, steady rollin' woman gonna come my way.
Need a woman gonna hold my hand, won't tell me no lies, make me a happy man",0.0093778679147362,0.3883263170719147,0.0597302317619323,0.0054484969004988,0.0054242801852524,0.3799874484539032,0.1517053246498108,4,0,81.39,0.86,0.75
Led Zeppelin,Kashmir,"Whoa, let the sun beat down upon my face
And stars to fill my dream
I am a traveler of both time and space
To be where I have been
T' sit with elders of the gentle race
This world has seldom seen
Th' talk of days for which they sit and wait
All will be revealed
Talk and song from tongues of lilting grace
Whose sounds caress my ear
But not a word I heard could I relate
The story was quite clear
Whoa-hoh, whoa-wa-oh
Oooh, oh baby, I been flyin'
Lord, yeah, mama, there ain't no denyin'
Oh, oooh yes, I've been flying
Mama, mama, ain't no denyin', no denyin'
Oh, all I see turns to brown
As the sun burns the ground
And my eyes fill with sand
As I scan this wasted land
Tryin' to find, tryin' to find where I beeeeeuhoaoh
Oh, pilot of the storm who leaves no trace
Like thoughts inside a dream
Heed the path that led me to that place
Yellow desert stream
My Shangri-La beneath the summer moon
Will return again
Sure as the dust that floats b'hind you
When movin' through Kashmir
Oh, father of the four winds, fill my sails
Across the sea of years
With no provision but an open face
'Long the straits of fear
Whaoh, whaoh
Whaoh-oh, oh
Ohhhh
Well, when I want, when I'm on my way, yeah
When I see, when I see the way, you stay-yeah
Ooh, yeah-yeah, ooh, yeah-yeah, well I'm down, yes
Ooh, yeah-yeah, ooh, yeah-yeah, well I'm down, so down
Ooh, my baby, oooh, my baby, let me take you there
Oh, oh, come on, come on
Oh, let me take you there
Let me take you there
Whoo-ooh, yeah-yeah, whoo-ooh, yeah-yeah, let me take you",0.01232495252043,0.8949512243270874,0.0151261873543262,0.0569320581853389,0.006556938868016,0.0098849916830658,0.0042235935106873,2,1,80.58,0.62,0.59
Led Zeppelin,Rock and Roll,"It's been a long time since I Rock and Rolled,
It's been a long time since I did the Stroll.
Ooh, let me get it back, let me get it back,
Let me get it back, baby, where I come from.
It's been a long time, been a long time,
Been a long lonely, lonely, lonely, lonely, lonely time.
Yes it has.
It's been a long time since the book of love,
I can't count the tears of a life with no love.
Carry me back, carry me back,
Carry me back, baby, where I come from.
It's been a long time, been a long time,
Been a long lonely, lonely, lonely, lonely, lonely time.
Aaaaaaaah aaaaaaaah

Seems so long since we walked in the moonlight,
Making vows that just can't work right.
Open your arms, opens your arms,
Open your arms, baby, let my love come running in.
It's been a long time, been a long time,
Been a long lonely, lonely, lonely, lonely, lonely time.
Yeaaaaah hey
Yeaaaaah hey
Yeaaaaah hey
Yeaaaaah hey
Uh yeah uh yeah
Uh yeah uh yeah
It's been a long time, been a long time,
Been a long lonely, lonely, lonely, lonely, lonely time.",0.6092272400856018,0.0365865416824817,0.2460700720548629,0.0262535139918327,0.0196924731135368,0.013657871633768,0.048512265086174,9,1,169.61,0.89,0.87
Mercedes Sosa,Gracias A La Vida,"Gracias a la Vida que me ha dado tanto
me dio dos luceros que cuando los abro
perfecto distingo lo negro del blanco
y en el alto cielo su fondo estrellado
y en las multitudes el hombre que yo amo.

Gracias a la vida, que me ha dado tanto
me ha dado el oido que en todo su ancho
graba noche y dia grillos y canarios
martillos, turbinas, ladridos, chubascos
y la voz tan tierna de mi bien amado.

Gracias a la Vida que me ha dado tanto
me ha dado el sonido y el abedecedario
con él las palabras que pienso y declaro
madre amigo hermano y luz alumbrando,
la ruta del alma del que estoy amando.

Gracias a la Vida que me ha dado tanto
me ha dado la marcha de mis pies cansados
con ellos anduve ciudades y charcos,
playas y desiertos montañas y llanos
y la casa tuya, tu calle y tu patio.

Gracias a la Vida que me ha dado tanto
me dio el corazón que agita su marco
cuando miro el fruto del cerebro humano,
cuando miro el bueno tan lejos del malo,
cuando miro el fondo de tus ojos claros.

Gracias a la Vida que me ha dado tanto
me ha dado la risa y me ha dado el llanto,
asi yo distingo dicha de quebranto
los dos materiales que forman mi canto
y el canto de ustedes que es el mismo canto
y el canto de todos que es mi propio canto.

Gracias a la Vida
Gracias a la Vida
Gracias a la Vida
Gracias a la Vida",0.0915023013949394,0.085589550435543,0.3216572999954223,0.0307973381131887,0.2124916017055511,0.1514770239591598,0.1064848452806472,10,0,109.73,0.12,0.34
Mercedes Sosa,Todo cambia,"Cambia lo superficial
cambia también lo profundo
cambia el modo de pensar
cambia todo en este mundo

Cambia el clima con los años
cambia el pastor su rebaño
y así como todo cambia
que yo cambie no es extraño

Cambia el mas fino brillante
de mano en mano su brillo
cambia el nido el pajarillo
cambia el sentir un amante

Cambia el rumbo el caminante
aunque esto le cause daño
y así como todo cambia
que yo cambie no extraño

Cambia todo cambia
Cambia todo cambia
Cambia todo cambia
Cambia todo cambia

Cambia el sol en su carrera
cuando la noche subsiste
cambia la planta y se viste
de verde en la primavera

Cambia el pelaje la fiera
Cambia el cabello el anciano
y así como todo cambia
que yo cambie no es extraño

Pero no cambia mi amor
por mas lejos que me encuentre
ni el recuerdo ni el dolor
de mi pueblo y de mi gente

Lo que cambió ayer
tendrá que cambiar mañana
así como cambio yo
en esta tierra lejana

Cambia todo cambia
Cambia todo cambia
Cambia todo cambia
Cambia todo cambia

Pero no cambia mi amor...",0.1752216219902038,0.0645671337842941,0.1408274620771408,0.0483389161527156,0.4672316014766693,0.0729425176978111,0.0308706518262624,0,1,116.28,0.12,0.59
Mercedes Sosa,Alfonsina Y El Mar,"Por la blanda arena
Que lame el mar
Su pequeña huella
No vuelve más
Un sendero solo
De pena y silencio llegó
Hasta el agua profunda
Un sendero solo
De penas mudas llegó
Hasta la espuma.

Sabe Dios qué angustia
Te acompañó
Qué dolores viejos
Calló tu voz
Para recostarte
Arrullada en el canto
De las caracolas marinas
La canción que canta
En el fondo oscuro del mar
La caracola.

Te vas Alfonsina
Con tu soledad
¿Qué poemas nuevos
Fuíste a buscar?
Una voz antigüa
De viento y de sal
Te requiebra el alma
Y la está llevando
Y te vas hacia allá
Como en sueños
Dormida, Alfonsina
Vestida de mar.

Cinco sirenitas
Te llevarán
Por caminos de algas
Y de coral
Y fosforescentes
Caballos marinos harán
Una ronda a tu lado
Y los habitantes
Del agua van a jugar
Pronto a tu lado.

Bájame la lámpara
Un poco más
Déjame que duerma,
nodriza en paz
Y si llama él no le digas que estoy
Dile que Alfonsina no vuelve
Y si llama él no le digas nunca que estoy
Di que me he ido.

Te vas Alfonsina
Con tu soledad
¿Qué poemas nuevos
Fueste a buscar?
Una voz antigüa
De viento y de sal
Te requiebra el alma
Y la está llevando
Y te vas hacia allá
Como en sueños
Dormida, Alfonsina
Vestida de mar.",0.0792115107178688,0.3041185438632965,0.3030072450637817,0.0864199623465538,0.0393054150044918,0.1197754442691803,0.0681618824601173,10,0,132.82,0.1,0.24
Mercedes Sosa,La Maza,"Si no creyera en la locura
de la garganta del sinzontle,
si no creyera que en el monte
se esconde el trigo y la pavura...

Si no creyera en la balanza,
en la razón del equilibrio,
si no creyera en el delirio,
si no creyera en la esperanza...

Si no creyera en lo que agencio,
si no creyera en mi camino,
si no creyera en mi sonido,
si no creyera en mi silencio...

¿Qué cosa fuera, qué cosa fuera la maza sin cantera?
un amasijo hecho de cuerdas y tendones,
un revoltijo de carne con madera,
un instrumento sin mejores resplandores
que lucecitas montadas para escena...
¿qué cosa fuera, corazón, qué cosa fuera?
¿qué cosa fuera la maza sin cantera?
un testaferro del traidor de los aplausos,
un servidor de pasado en copa nueva,
un eternizador de dioses del ocaso,
júbilo hervido con trapo y lentejuela . . .
¿qué cosa fuera, corazón, qué cosa fuera?
¿qué cosa fuera la maza sin cantera?
¿qué cosa fuera, corazón, qué cosa fuera?
¿qué cosa fuera la maza sin cantera?

Si no creyera en lo más duro,
si no creyera en el deseo,
si no creyera en lo que creo,
si no creyera en algo puro...

Si no creyera en cada herida,
si no creyera en lo que ronde,
si no creyera en lo que esconde
hacerse hermano de la vida...

Si no creyera en quien me escucha,
si no creyera en lo que duele,
si no creyera en lo que quede,
si no creyera en lo que lucha...

¿Qué cosa fuera, qué cosa fuera la maza sin cantera?
un amasijo hecho de cuerdas y tendones,
un revoltijo de carne con madera,
un instrumento sin mejores resplandores
que lucecitas montadas para escena...
¿qué cosa fuera, corazón, qué cosa fuera?
¿qué cosa fuera la maza sin cantera?
un testaferro del traidor de los aplausos,
un servidor de pasado en copa nueva,
un eternizador de dioses del ocaso,
júbilo hervido con trapo y lentejuela . . .
¿qué cosa fuera, corazón, qué cosa fuera?
¿qué cosa fuera la maza sin cantera?
¿qué cosa fuera, corazón, qué cosa fuera?
¿qué cosa fuera la maza sin cantera?",0.0788920000195503,0.1445825845003128,0.5988308191299438,0.0633032396435737,0.0172685608267784,0.0444629490375518,0.0526598244905471,6,0,111.78,0.47,0.48
Mercedes Sosa,Zona de Promesas,"Mama sabe bien
Perdí una batalla
Quiero regresar
Solo a besarla
No esta mal
Ser mi dueño otra vez
Ni temer que el río sangre y calme
Al contarle mis plegarias
Tarda en llegar
Y al final, al final
Hay recompensa
Mama sabe bien
Pequeña princesa
Cuando regrese
Todo quemaba
No esta mal
Sumergirme otra vez
Ni temer que el río sangre y calme
Se bucear en silencio
Tarda en llegar
Y al final, al final
Hay recompensa
En la zona de promesas",0.1983945369720459,0.1604368835687637,0.401195764541626,0.0661275535821914,0.0477757155895233,0.075642205774784,0.0504272952675819,7,1,103.05,0.24,0.31
Mercedes Sosa,Como La Cigarra,"Tantas veces me mataron,
tantas veces me morí,
sin embargo estoy aquí
resucitando.
Gracias doy a la desgracia
y a la mano con puñal,
porque me mató tan mal,
y seguí cantando.

Cantando al sol,
como la cigarra,
después de un año
bajo la tierra,
igual que sobreviviente
que vuelve de la guerra.

Tantas veces me borraron,
tantas desaparecí,
a mi propio entierro fui,
solo y llorando.
Hice un nudo del pañuelo,
pero me olvidé después
que no era la única vez
y seguí cantando.

Cantando al sol,
como la cigarra,
después de un año
bajo la tierra,
igual que sobreviviente
que vuelve de la guerra.

Tantas veces te mataron,
tantas resucitarás
cuántas noches pasarás
desesperando.
Y a la hora del naufragio
y a la de la oscuridad
alguien te rescatará,
para ir cantando.

Cantando al sol,
como la cigarra,
después de un año
bajo la tierra,
igual que sobreviviente
que vuelve de la guerra.",0.1187485307455062,0.067257635295391,0.3463442623615265,0.0153518989682197,0.0423328205943107,0.1640729010105133,0.2458920031785965,6,1,111.0,0.29,0.27
Mercedes Sosa,Canción De Las Simples Cosas,"Uno se despide insensiblemente de pequeñas cosas
Lo mismo que un árbol en tiempo de otoño
se queda sin hojas
Al fin la tristeza es la muerte lenta
de las simples cosas
Esas cosas simples que quedan doliendo en el corazón.

Uno vuelve siempre a los viejos sitios
en que amo la vida
Y entonces comprende como están de ausentes
las cosas queridas
Por eso muchacho no partas ahora soñando el regreso
Que el amor es simple
y las cosas simples se las devora el tiempo.

Demórate aquí en la luz mayor de este mediodía
Donde encontraras con el pan al sol la mesa tendida
Por eso muchacho no partas ahora soñando el regreso
Que el amor es simple y las cosas simples las devora
el tiempo",0.102877490222454,0.1154580190777778,0.226371169090271,0.0197941698133945,0.0496966950595378,0.1986401081085205,0.2871623337268829,9,0,85.24,0.15,0.22
Mercedes Sosa,Canción Con Todos,"Salgo a caminar
por la cintura cósmica del sur
piso en la región
más vegetal del tiempo y de la luz
siento al caminar
toda la piel de américa en mi piel
y anda en mi sangre un río
que libera en mi voz su caudal.
sol de alto perú rostro bolivia,
estaño y soledad un verde brasil
besa a mi chile cobre y mineral
subo desde el sur hacia la entraña américa
y total pura raíz de un grito
destinado a crecer y a estallar.
todas las voces, todas
todas las manos, todas
toda la sangre puede
ser canción en el viento.
¡canta conmigo, canta
hermano americano
libera tu esperanza
con un grito en la voz!",0.046781275421381,0.4661637842655182,0.1041912734508514,0.0134658366441726,0.1504941582679748,0.1159942001104354,0.1029094606637954,4,0,130.27,0.12,0.31
Miles Davis,So What,"Miles Davis walked off the stage
That's what the folks are all saying
Oh yes, he did leave the stage
After his solo was all over

Coltrane he walked off the stage
That's what the folks are all saying
Yes, they both left the stage
Clean out of sight

They felt they had to rehearse
Although we know they are masters
They get a real groovy sound
And you will have to admit it

Yes, they both left the stage
Soon as their solo's were over
And if you can't figure out
Their groove, I'd like to help you
Their groove, I've helped you

So what",0.0553023964166641,0.2629524767398834,0.3042613267898559,0.1003047674894332,0.0145078944042325,0.0969510301947593,0.1657200753688812,0,1,136.76,0.15,0.21
Miles Davis,Blue in Green,"Oh, how sweet the pain like silver
Your blood is blue and then turns green at night,
Your eyes seek fear, your sighs are tears
Of long lost loving passion
Your veins are hot with anguished blood
You killed, you tore away from God

I remember when He made you
Lie down in green pastures
He leadeth you to the still waters
He restoreth your soul

Now that you gaze in the valley
Of the shadow of death
You shall fear no evil
For He is not with you
You are all alone",0.0296280235052108,0.6835496425628662,0.0054399003274738,0.0020308305975049,0.0017682359321042,0.2735257744789123,0.0040575363673269,2,0,110.48,0.02,0.15
Miles Davis,All Blues,"The sea
The sky
And you and I
Sea and sky and you and I
With all blues
All shades
All hues

Some blues
Are sad
But some blues are glad
Dark and sad or bright and glad
We're all blues
All shades
All hues
We're all blues",0.9757291674613952,0.0008168397471308,0.0093528106808662,0.005395439453423,0.0062134191393852,0.0011801881482824,0.0013121713418513,0,1,139.82,0.15,0.36
Miles Davis,Blue in Green,"Oh, how sweet the pain like silver
Your blood is blue and then turns green at night,
Your eyes seek fear, your sighs are tears
Of long lost loving passion
Your veins are hot with anguished blood
You killed, you tore away from God

I remember when He made you
Lie down in green pastures
He leadeth you to the still waters
He restoreth your soul

Now that you gaze in the valley
Of the shadow of death
You shall fear no evil
For He is not with you
You are all alone",0.0296280235052108,0.6835496425628662,0.0054399003274738,0.0020308305975049,0.0017682359321042,0.2735257744789123,0.0040575363673269,2,0,110.48,0.02,0.15
Miles Davis,So What,"Miles Davis walked off the stage
That's what the folks are all saying
Oh yes, he did leave the stage
After his solo was all over

Coltrane he walked off the stage
That's what the folks are all saying
Yes, they both left the stage
Clean out of sight

They felt they had to rehearse
Although we know they are masters
They get a real groovy sound
And you will have to admit it

Yes, they both left the stage
Soon as their solo's were over
And if you can't figure out
Their groove, I'd like to help you
Their groove, I've helped you

So what",0.0553023964166641,0.2629524767398834,0.3042613267898559,0.1003047674894332,0.0145078944042325,0.0969510301947593,0.1657200753688812,0,1,136.76,0.15,0.21
Nina Simone,Feeling Good,"Birds flying high you know how I feel
Sun in the sky you know how I feel
Breeze driftin' on by you know how I feel
It's a new dawn,
It's a new day,
It's a new life
For me, yeah
It's a new dawn
it's a new day
It's a new life
For me
And I'm feeling good
Fish in the sea you know how I feel
River running free you know how I feel
Blossom on the tree you know how I feel
It's a new dawn
it's a new day
It's a new life
For me
And I'm feeling good
Dragonfly out in the sun you know what I mean, don't you know
Butterflies all havin' fun you know what I mean
Sleep in peace when day is done
That's what I mean
And this old world is a new world
And a bold world
For me
Stars when you shine you know how I feel
Scent of the pine you know how I feel
Oh freedom is mine
And I know how I feel
It's a new dawn
it's a new day
It's a new life
For me
And I'm feeling good",0.0162826403975486,0.0017791284481063,0.034303642809391,0.0045700576156377,0.9364362359046936,0.003029664279893,0.0035986525472253,7,0,110.05,0.27,0.58
Nina Simone,I Put a Spell on You,"I put a spell on you
cause youre mine

You better stop the things you do
I aint lyin
No I aint lyin

You know I cant stand it
Youre runnin around
You know better daddy
I cant stand it cause you put me down

I put a spell on you
Because youre mine
Youre mine

I love ya
I love you
I love you
I love you anyhow
And I dont care
If you dont want me
Im yours right now

You hear me
I put a spell on you
Because youre mine

(Thanks to mook for these lyrics)",0.1311410814523697,0.0187278054654598,0.0530223399400711,0.0182268563657999,0.6469927430152893,0.1230939850211143,0.0087951999157667,6,0,88.9,0.4,0.36
Nina Simone,My Baby Just Cares for Me,"My baby don't care for shows
My baby don't care for clothes
My baby just cares for me
My baby don't care for cars and races
My baby don't care for high-tone places

Liz Taylor is not his style
And even Lana Turner's smile
Is somethin' he can't see
My baby don't care who knows
My baby just cares for me

Baby, my baby don't care for shows
And he don't even care for clothes
He cares for me
My baby don't care
For cars and races
My baby don't care for
He don't care for high-tone places

Liz Taylor is not his style
And even Liberace's smile
Is something he can't see
Is something he can't see
I wonder what's wrong with baby
My baby just cares for
My baby just cares for
My baby just cares for me",0.0564013570547103,0.0707548335194587,0.2975378930568695,0.0140633825212717,0.0231601875275373,0.3312239348888397,0.2068584710359573,6,0,118.23,0.56,0.59
