artist,song,lyrics,neutral,joy,sadness,anger,fear,disgust,surprise,key,mode,tempo,energy,valence
Kevin Kaarl,Amor Viejo,"No quiero que nos veamos por última vez
Quiero que esto sea para siempre
No me abandones tú también
No seas tan falsa como las demás
Que tu amor sea verdadero y no de papel

Quiero que me hables con la verdad
Que cuando haya un problema me lo digas
No quiero que nos dejemos de hablar
¿No ves que tengo miedo que todo mi pasado vuelva a volar?
Que me vuelvan solo a ilusionar

Entregar todo de mí a una pared
Que me vuelvan a mandar a la verga
No me digas que aún no has superado a tu ex
No me digas que no tienes tiempo pa'mí
O no me dejes solo de hablar
Dime qué es lo que quieres tú

Quiero que me hables con la verdad
Que cuando haya un problema me lo digas
No quiero que nos dejemos de hablar
¿No ves que tengo miedo que todo mi pasado vuelva a volar?
Que me vuelvan solo a ilusionar",0.26310163736343384,0.015978392213582993,0.045198071748018265,0.16811546683311462,0.325899600982666,0.10747220367193222,0.07423471659421921,0,1,93.15,0.2,0.37
Kevin Kaarl,Abrazado a Ti,"La, la-la
La-la-la, la-la-la
La-la-la, la-la

Tus ojos, llenos de rencor
Labios que mienten más y más
Besos terminan en adiós, sí, sí

Me tengo que largar
No, no, no voy a regresar
No voy a regresar

La, la-la-la-la, la
La-la-la, la-la-la-la, la
La, la-la-la-la, la
La-la-la, la-la-la-la, la

Quisiera volver a atrás
Y otra vez bailar
Abrazado a ti
Abrazado a ti

Huir de esta ciudad
Y llorar de amor
Abrazado a ti
Abrazado a ti

Besarte y que, esta vez
No me digas que
Ya me puedo ir
La, la-la
Abrazado a ti
Abrazado a ti

La, la-la
La-la-la, la-la-la, la-la
La-la-la, la-la

Pero me voy
No quiero llorarte más
Ni averiguar
Si esta vez sí me vas a querer
No es así

No quiero llorarte más
Ya me cansé
No quiero llorarte más
La-la, la

La, la-la-la-la, la
La-la-la, la-la-la-la, la
La, la-la-la-la, la
La-la-la, la-la-la-la, la

Quisiera volver atrás
Y otra vez bailar
Abrazado a ti
Abrazado a ti

Huir de esta ciudad
Y llorar de amor
Abrazado a ti
Abrazado a ti

Abrazado a ti
Abrazado a ti
Abrazado a ti",0.5271508693695068,0.04749719053506851,0.07000963389873505,0.07218584418296814,0.1987314522266388,0.036256179213523865,0.048168767243623734,2,1,105.03,0.35,0.35
Kevin Kaarl,Si supieras,"Si supieras todo lo que pienso cuando despierto
No dudarías jamás, jamás de mi amor
Sentir tu respiración junto a la mía
Me hizo entender que no eres fría
Que eres mejor, mejor, mejor
Despertar es un alivio por ver que tú estás conmigo
Y que nos queremos los dos
Me sorprende que tú me quieras de verdad, honestamente
Que no eres de papel
Yo ya no tengo ninguna duda
Y me entrego a ti, a ti, a ti

Si supiera como yo te puedo llegar a ver
Nunca me diría que no
Pero ya diles adiós
Ya no queda más que tú, que tú y yo
Que tú, que tú, que tú y yo

Yo no te pienso fallar jamás
Y siento que tú tampoco lo harás
No puedo dejar de pensar en ti y nada más
En tus ojos miel
En tu forma de besar
En tu forma de querer
Pero

Si supieran como yo te puedo llegar a ver
Nunca me diría que no
Pero ya diles adiós
Ya no queda más que tú y yo",0.530396044254303,0.03733455389738083,0.049608323723077774,0.10073923319578171,0.1692516803741455,0.08773607760667801,0.024934083223342896,0,1,114.93,0.16,0.16
Kevin Kaarl,Es Que Yo Te Quiero A Ti,"Hoy yo me encuentro
Sentado en el centro de mi habitación
Pensando en qué hacer
Pensando en qué hacer

Como un cigarro
Cayendo en cenizas
Mi alma se muestra
Cayendo también
Expulsada de Edén

Me he encontrado viéndote a los ojos
Y abrazarte me calmó todo el miedo que hay en mí
Dime que estarás en cada noche y cada día de dolor
Es que yo te quiero a ti

Yo te cuidaré cuando estés triste o bien contenta, corazón
Es que yo te quiero a ti
Es que yo te quiero a ti

Como me mal viajo por acá
Pensando en mil cosas por pasar
Me consume la noche y la ansiedad
Pero siempre estás tú pa' calmar

Como un cigarro
Cayendo en cenizas
Mi alma se muestra
Cayendo también
Expulsada de Edén

Me he encontrado viéndote a los ojos
Y abrazarte me calmó todo el miedo que hay en mí
Dime que estarás en cada noche y cada día de dolor
Es que yo te quiero a ti

Ya no dejo que el miedo me gane
Porque no sirve ni madres
Ya que yo te quiero a ti

Es que yo te quiero a ti
Es que yo te quiero a ti
Es que yo te quiero a ti",0.3345882296562195,0.06256438791751862,0.09323238581418991,0.11076269298791885,0.2777402698993683,0.056330420076847076,0.06478157639503479,0,1,110.12,0.27,0.11
Kevin Kaarl,te quiero tanto,"Nunca digas que te vas sin querer regresar
Cuando, de ti, me enamoré
Cuando, cien años, ya te amé
Llévame siempre al recordar

Viéndote bailar en aquel cerro Coronel
Y ya, mil veces, te besé
Y, no lo niego, me clavé
Llévame siempre al recordar

Te he visto en frente, sonriente, valiente, te quiero tanto
Vestido blanco, en el medio tu alma, te quiero tanto
Me duele fuerte pensar que algún día te encuentre ausente
Me duele fuerte pensar que algún día te encuentre ausente

Te siento al cantar y al escuchar cualquier canción
Bonita que hable del amor, de lo que siento ayer y hoy
Siempre te llevo al despertar

Te vi a los ojos bien
Sentí cariño fiel
Si me rompiera aquí
Esperaría por ti

Te he visto en frente, sonriente, valiente, te quiero tanto
Vestido blanco, en el medio tu alma, te quiero tanto
Me duele fuerte pensar que algún día te encuentre ausente
Me duele fuerte pensar que algún día te encuentre ausente

Te vi a los ojos bien
Sentí cariño fiel
Si me rompiera aquí
Esperaría por ti",0.29695868492126465,0.03967907279729843,0.07652170956134796,0.08357040584087372,0.4165932238101959,0.056047506630420685,0.030629361048340797,0,1,93.05,0.33,0.1
Ed Maverick,Fuentes de Ortiz,"Ya dime si quieres estar conmigo o si mejor me voy
Tus besos dicen que tú sí me quieres pero tus palabras no
Y al chile, yo hasta moriría por ti pero dices que no
No eres directa, neta ya me estás cansando, sé concreta por favor

Y en la noche que las estrellas salen
Yo pienso en ti mi amor
¿Qué me hiciste? De mi cabeza no sales
Y no lo digo por mamón
Si me dices para ti qué soy
No dudaré en hacerte tan feliz
Eres especial para mí

Dime, ¿por qué me haces sufrir?
Yo te olvidaré desde las Fuentes de Ortiz

Soy inseguro cuando dices que me quieres porque creo que no
Como bebé caigo pero si redondito en tu trampa, amor
Ya dime si tú me quieres, por favor
Ya he sufrido y me he empedado tanto por tu amor

Y en la noche que las estrellas salen
Yo pienso en ti mi amor
¿Qué me hiciste? De mi cabeza no sales
Y no lo digo por mamón
Si me dices para ti qué soy
No dudaré en hacerte tan feliz
Eres especial para mí
Dime, ¿por qué me haces sufrir?

Yo te olvidaré desde las Fuentes de Ortiz",0.4441256523132324,0.015119010582566261,0.03688210994005203,0.10544650256633759,0.21935370564460754,0.09600973129272461,0.0830632820725441,1,1,104.95,0.16,0.19
Ed Maverick,Acurrucar,"¿Qué esperas de mí? Quiero ver qué piensas tú
Me dijiste ayer ""güey cero romántico""
Tienes que entender, no soy un güey básico
Aunque no te culpo, hay veces en que ni siquiera yo me entiendo
Quiero que sigamos aturrándonos la vida de recuerdos

U-u-u-u-uh
U-u-u-u-uh

Quiero que me digas que me quieres y que me vas a extrañar
'Mames, no me mires a los ojos que me vas a hacer llorar

Dime que esta no será la última vez que te voy a abrazar
Quisiera que todo fuera mentira y de chingazo despertar
Quisiera que todo fuera mentira y de chingazo despertar

Un día más, una vez más en tus brazos yo me quiero acurrucar
Un día más, una vez más en tus brazos yo me quiero acurrucar
Un día más, una vez más en tus brazos yo me quiero acurrucar
Un día más, una vez más en tus brazos yo me quiero acurrucar",0.5534495711326599,0.020719392225146294,0.02346552535891533,0.08524027466773987,0.14125190675258636,0.07380939275026321,0.10206395387649536,8,1,99.1,0.22,0.24
Ed Maverick,ropa de bazar,"Vámonos de aquí
Acompáñame
Yo te cuidaré
Como en las pedas y todo lo demás

Corre y no vuelvas
Si quieres, te ayudo a escapar
Corre, te sigo
Vámonos a cualquier lugar

Vámonos de viaje y no volver
Llegar a un hotel a coger
No importa, vamos a estar bien

Vamos a dejar nuestra ciudad
Comprarnos ropa de bazar
No importa todo lo demás

Ay, wey, qué felicidad de verte
Y luego tus labios besar
Ay, wey, qué felicidad de verte
Y luego tus pecas contar

Ay, que me pongo a pensar
Que por fin tamos solos
Tú y yo ya, a huevo

Ay, wey, qué felicidad de verte
Manejar el carro de tu papá",0.6002182960510254,0.03477539122104645,0.039921835064888,0.0616222508251667,0.162928968667984,0.06329167634248734,0.03724150359630585,0,0,92.66,0.2,0.14
Ed Maverick,Del río,"Dime
¿Por qué te vas?

Y en mi lado algo se puede interrumpir
Cuando apenas va a empezar
Por esta rola hasta la madre me partí
Espero la puedas escuchar

No hay nada que me ponga más feliz
Que tu boca empezar a hablar
Nadie nos podrá alejar ni a ti, ni a mí

Cuánto tiempo
Soñé a verte cara a cara
Cuánto tiempo tuvimos que ver pasar
Pa' que esto al final pasara

Y esa noche
En el techo de esa casa
Tomando y riendo bajo las estrellas
Lo que se nos antojara

Viéndome en tus ojos
Y sabiendo que te ibas a ir
Nadie nos podrá arruinar ni a ti, ni a mí

Yo sé que te tengo, pero no te tengo cerca de mí
Siento que algo falta y eso que me falta eres tú
Daría cualquier cosa por volver a verte sonreír
Pero aquí de frente y verte enfrente con tu cámara azul

Oh
Nadie nos podrá arruinar ni a ti, ni a mí",0.3477446138858795,0.023794129490852356,0.04356374964118004,0.15135709941387177,0.26049038767814636,0.1202642023563385,0.05278579518198967,3,1,105.59,0.61,0.16
Ed Maverick,"contenta,","Viéndome tan lejos de ti ya no sé qué hacer
Sonriendo y viéndote, hasta el cloro me sabe a miel
Y ya no sé, no sé por qué
Te sueño tanto tanto, ahora dormir se siente bien
Te pienso tanto tanto, que ya no sé si esté bien

Contento es que estoy por todo lo que ha pasado
Contento es que estoy con to' lo que me ha pasado

Y no ha de ser igual que todo lo que haces
No es conmigo ya, todo aquí sigue igual
Todo lo que aquí ves no lo has podido ver
Soy еl perro a tus pies, si quierеs ámame

Bueno, eran épocas distintas
Ella quería dejar su mundo por mí y las circunstancias me cegaron con cosas innecesarias
Porque, aunque mi mundo estaba cambiando por completo, yo sentía que se detenía
Y mientras ella esperaba por mí, yo en mi desesperación le di la espalda
Y según le prometí que la amaría en esta vida y en la siguiente
Y ahora, después de que el mundo se detuviera y nos encerráramos en nosotros mismos
Abro la puerta y veo un mundo distinto, un cielo distinto, una vida distinta
Como que ahora me arrepiento demasiado y en estos momentos lo dejaría todo para volar
Hasta donde ella está para amarla ahora, en la vida que sigue, porque la vida sigue y ya está",0.46605491638183594,0.03935447707772255,0.06218754127621651,0.06790117174386978,0.22907721996307373,0.112832210958004,0.022592460736632347,1,0,139.98,0.38,0.08
Ed Maverick,Quiero,"Quiero saber
Si tú eres para mí, soy para ti, o tú para mí
No sabes qué me haces sentir
Ya decidí, te quiero a ti, te quiero a ti, te quiero a ti

No importa que ese niño
Ya no quiera contigo
Si quieres, yo te sirvo
Como un hombro para llorar

No hay pedo, no me agüito
Tú sabes lo que pienso
No creo estar en la friendzone
Aunque a veces empiezo a dudar

Me arrepiento de ese beso que te di

Gracias por ser mi amiga
Te gusta, pero no le digas
O al menos
Eso me dijeron mis compillas

Ella sigue con ese wey clavada
Lo que tú hagas no sirve de nada
Me agarraron de bajada
Y me empiné el tequila

Qué pasaría si yo la besara
Tal vez me daría una cachetada
Me acerqué poco a poquito a ella
Al chile, se veía bien linda

Le dije: ¡Oye, bésame!
Me dijo: ¡Levántate!
Le dije: No estoy jugando
Y dijo: Yo tampoco

Dije: De seguro es puro pedo
Pero la neta no me importa un bledo
La tomé con mi mano derecha
Y luego sucedió la magia

Desde entonces soy feliz por ella
Porque no hay otra morra más bella
Y aunque ella sea la que no me pela
Lucharé por ella",0.31543728709220886,0.042355358600616455,0.04006350785493851,0.17071573436260223,0.31965717673301697,0.061667099595069885,0.05010378360748291,2,1,75.05,0.15,0.35
Ed Maverick,Wru -,"Sentado en la alfombra, basta con imaginar
¿Cómo estarás? Si me agüito, dejo de pensar
Pensar nunca es bueno, mames, deja de tomar
Como estaría chido verte con el mar atrás

Y quisiera un día verte enfrente de mí otra vez
Mi cuarto se ve vacío si no estás tú
Recuerdo tu carita hermosa y no sé qué hacer
Pero espero que, después de esto, te vaya bien

Y quisiera un día verte enfrente de mí otra vez
Mi cuarto se ve vacío si no estás tú
Recuerdo tu carita hermosa y no sé qué hacer
Pero espero que, después de esto, te vaya bien

¿Dónde estás?
¿Dónde estás?
¿Dónde estás?
Ay, ay, ay, ay, ¿dónde estás?

¿Dónde estás?
¿Dónde estás?
¿Dónde estás?
Ay, ay, ay, ay, ¿dónde estás?

Uh (¿dónde estás?)
Uh (¿dónde estás?)
Uh (¿dónde estás?, ¿dónde estás?, ¿dónde estás?)
Uh (¿dónde estás?, ¿dónde estás?, ¿dónde estás?)

Y quisiera un día verte enfrente de mí otra vez
Mi cuarto se ve vacío si no estás tú
Recuerdo tu carita hermosa y no sé qué hacer
Pero espero que, después de esto, te vaya bien",0.45502060651779175,0.011661083437502384,0.019444989040493965,0.08583666384220123,0.2797779142856598,0.0702708512544632,0.077987901866436,4,1,123.94,0.23,0.13
Carla Morrison,Disfruto,"Me complace amarte
Disfruto acariciarte
Y ponerte a dormir

Es escalofriante
Tenerte de frente
Hacerte sonreír

Daría cualquier cosa
Por tan primorosa
Por estar siempre aquí

Y, entre todas esas cosas
Déjame quererte
Entrégate a mí

No te fallaré
Contigo, yo quiero envejecer

Quiero darte un beso
Perder contigo mi tiempo
Guardar tus secretos
Cuidar tus momentos

Abrazarte
Esperarte, adorarte
Tenerte paciencia
Tu locura es mi ciencia

Ah, ah, ah, ah
Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh
Uh, uh, uh, uh
Uh, uh, uh, uh
Oh, oh, oh, oh
Oh, oh, oh, oh

Disfruto mirarte
Cada movimiento
Un vicio que tengo

Un gusto valorarte
Nunca olvidarte
Entregarte mis tiempos

No te fallaré
Contigo, yo quiero envejecer

Quiero darte un beso
Perder contigo mi tiempo
Guardar tus secretos
Cuidar tus momentos

Abrazarte
Esperarte, adorarte
Tenerte paciencia
Tu locura es mi ciencia

Quiero darte un beso
Perder contigo mi tiempo
Guardar tus secretos
Cuidar tus momentos

Abrazarte
Esperarte, adorarte
Tenerte paciencia
Tu locura es mi ciencia

Ah, ah, ah, ah
Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh
Uh, uh, uh, uh
Uh, uh, uh, uh
Oh, oh, oh, oh
Oh, oh, oh, oh",0.1769755780696869,0.008920693770051003,0.05877908319234848,0.026211148127913475,0.6800423264503479,0.031413350254297256,0.017657805234193802,1,0,91.05,0.13,0.12
Carla Morrison,Eres Tú,"Hoy, desperté con ganas de besarte
Tengo una sed de acariciarte
Enredarme a ti, y no soltarte
Eres tan embriagante, eres tú, eres tú

Quiero contemplarte sin contar el tiempo
Dibujarte con mis puros recuerdos
En mi mente, marcarme tus labios, tus besos
Estar aquí otro momento
Eres tú-juh-jah-juh
Eres tú-juh-jah-no
Eres tú-juh-jah-joh, oh

Me encanta verte, tenerte, abrazarte
Cuando estoy a un lado de ti
Todo lo bueno de mí, florece, eres tú
Ese imán de una preciosa energía

Es tu alma que envía señales a mi cuerpo
Porque este sigue pidiendo ese aroma de ti
Que me invita al acecho
Eres tú-juh-jah-juh
Eres tú-juh-jah-juh
Eres tú-juh-jah-joh, oh

Tenemos planes diferentes
Pero tú siempre en mi mente
Pues mis venas tan sutilmente
Disfrutan tanto quererte
Eres tú, eres tú-juh, ah-uh, juh-uh
Eres tú-juh-jah-juh
Eres tú-jah-no-no
Eres tú-jah-no-no, oh
Jah, jah, jah, no, no",0.4453836977481842,0.01934369094669819,0.04705491662025452,0.08447367697954178,0.3057120144367218,0.07520919293165207,0.022822778671979904,2,1,188.16,0.31,0.48
Carla Morrison,Hasta la Piel,"No te quiero perder
Que la distancia se devore nuestra miel
Y perdamos la fe

No te quiero tener
Y cuando menos piense perderte otra vez
Me duele hasta la piel

Dentro de mi semillas tengo de ti
Y sin ti pueden querer morir

Quiero sentarme a llorar
Sacar de adentro mil cosas
Que te quiero decir
Me siento tan débil sin ti

Quiero guardarme a la moral
Darte unos besos que quizás
Tenga que robar de tu boca mía (mía, mía)

No te quiero perder
Que el amor se acabe
Y vuelvas a querer otro sabor a miel

No te quiero tener
Porque tanto te amo
Comienzo a conocer
La intensidad de mi ser

Dentro de mi semillas tengo de ti
Y sin ti pueden querer morir

Quiero sentarme a llorar
Sacar de adentro mil cosas
Que te quiero decir
Me siento tan débil sin ti

Quiero guardarme a la moral
Darte unos besos que quizás
Tenga que robar de tu boca mía (mía, mía)",0.2530975043773651,0.029773090034723282,0.09152093529701233,0.2100101113319397,0.30821892619132996,0.09158541262149811,0.015793917700648308,9,0,104.96,0.37,0.36
Carla Morrison,Te Regalo,"Déjame tomarte de la mano
Déjame mirarte a los ojos
Déjame a través de mi mirada
Darte todo mi esplendor

Déjame quedarme aquí
Déjame besarte ahí
Donde guardas tus secretos
Los más oscuros y los más bellos

Te regalo mis piernas
Recuesta tu cabeza en ellas
Te regalo mis fuerzas
Úsalas cada que no tengas

Te regalo las piezas
Que a mi alma conforman
Que nunca nada te haga falta a ti
Te voy a amar hasta morir
Te voy a amar hasta morir

Déjame jugar contigo
Déjame hacerte sonreír
Déjame darte de mi dulzura
Pa' que sientas lo que sentí

Déjame cuidarte
Déjame abrazarte
Déjame enseñarte todo lo que tengo
Pa' hacerte muy feliz

Te regalo mis piernas
Recuesta tu cabeza en ellas
Te regalo mis fuerzas
Úsalas cada que no tengas

Te regalo las piezas
Que a mi alma conforman
Que nunca nada te haga falta a ti
Te voy a amar hasta morir

Te regalo mis piernas
Recuesta tu cabeza en ellas
Te regalo mis fuerzas
Úsalas cada que no tengas

Te regalo las piezas
Que a mi alma conforman
Que nunca nada te haga falta a ti
Te voy a amar hasta morir
Te voy a amar hasta morir
Te voy a amar hasta morir",0.32994604110717773,0.045299798250198364,0.07324090600013733,0.08686678111553192,0.37153828144073486,0.04599495977163315,0.04711317643523216,2,1,120.98,0.12,0.32
Carla Morrison,Déjenme Llorar,"He estado recordando los momentos que te di
Cuántos tú me diste y porque ahora estoy aquí
Sentada en el suelo, pensando que te quiero
Que te quise tanto, y que tu amor me es necesario

Déjenme llorar
Quiero sacarlo de mi pecho
Con mi llanto apagar
Este fuego que arde adentro

Déjenme llorar
Quiero despedirme en silencio
Hacer mi mente razonar
Que para esto no hay remedio

Oh, oh, oh (déjenme llorar)
Oh-oh-oh, no
Oh-oh, oh (déjenme llorar)

Fueron tan bellos encuentros
Amarnos sin miedo
Eres tú la noche y yo tu sueño
Tú, mi cuentacuentos

Te olvidaré, te lo juro, lo siento
Tu amor me hace daño
Y esto no puedes ya arreglarlo

Pero amor como el mío no hallarás por ahí
Porque este amor apuesta hasta por mí

Déjenme llorar
Quiero sacarlo de mi pecho
Con mi llanto apagar
Este fuego que arde adentro

Déjenme llorar
Quiero despedirme en silencio
Hacer mi mente razonar
Que para esto no hay remedio

Déjenme llorar
Quiero sacarlo de mi pecho
Con mi llanto apagar
Este fuego que arde adentro

Déjenme llorar
Quiero despedirme en silencio
Hacer mi mente razonar
Que para esto no hay remedio

Déjenme llorar
Déjenme llorar",0.18171745538711548,0.013653550297021866,0.0860072448849678,0.029751600697636604,0.5770285725593567,0.02513258345425129,0.08670896291732788,10,0,93.99,0.31,0.08
Carla Morrison,Me Encanta,"Me encanta el sabor de tus besos
Me asusta el sentir que te quiero
Quiero controlar mis deseos
Pero tu aroma incita mis besos

Y mi piel comienza a confundir
Lo que tus caricias quieren decir
Y a mi cuerpo en tu cuerpo
Esto no puede suceder

Respeto a alguien le debo tener
Son tus besos y mis besos

Voy a fugarme otra vez
No quiero herirme, no sé
Tengo miedo mucho miedo
Es importante lo es
Mi corazón ya no
Cree está seco ya muy seco

Tus preguntas alimentan mi ego
Y me siento importante de nuevo
Tengo rato mirándote de lejos
Me gusta los encuentros secretos

Y mi piel comienza a confundir lo que
Tus caricias quieren decir
Y a mi cuerpo en tu cuerpo
Esto no puede suceder

Respeto a alguien le debo tener
Son tus besos y mis besos

Voy a fugarme otra vez
No quiero herirme, no sé
Tengo miedo mucho miedo
Es importante lo es
Mi corazón ya no cree
Está seco ya, muy seco

Voy a fugarme otra vez
No quiero herirme, no sé
Tengo miedo mucho miedo
Es importante lo es
Mi corazón ya no cree
Está seco ya, muy seco",0.4140896797180176,0.059032514691352844,0.07043331861495972,0.12074712663888931,0.13590192794799805,0.15414319932460785,0.04565218463540077,2,0,67.41,0.41,0.34
Mon Laferte,Tu Falta De Querer,"Hoy volví a dormir en nuestra cama
Y todo sigue igual
El aire y nuestros gatos, nada cambiará
Difícil olvidarte estando aquí, oh, oh, oh

Te quiero ver
Aún te amo, y creo que hasta más que ayer
La hiedra venenosa no te deja ver
Me siento mutilada y tan pequeña, ah, ah, ah

Ven y cuéntame la verdad
Ten piedad
Y dime por qué, no, no-no, oh

¿Cómo fue que me dejaste de amar?
Yo aún podía soportar
Tu tanta falta de querer

Hace un mes solía escucharte
Y ser tu cómplice
Pensé que ya no había nadie más que tú
Yo fui tu amiga y fui tu compañera, ah, ah, ah

Ahora dormiré
Muy profundamente, para olvidar
Quisiera hasta la muerte, para no pensar
Me forro pa' quitarme esta amargura, ah, ah, ah

Ven y cuéntame la verdad
Ten piedad
Y dime por qué, no, no-no, oh

¿Cómo fue que me dejaste de amar?
Yo aún podía soportar
Tu tanta falta de querer

Ven y cuéntame la verdad
Ten piedad
Y dime por qué, no, no-no, oh

¿Cómo fue que me dejaste de amar?
Yo aún podía soportar
Tu tanta falta de querer",0.21703694760799408,0.015577317215502262,0.052718836814165115,0.05638902261853218,0.5193454027175903,0.07843534648418427,0.06049710884690285,10,1,129.88,0.66,0.56
Mon Laferte,Mi Buen Amor,"Mi Buen Amor
Pues la verdad no hay otra cosa
Que yo pueda hacer
Tu no cambiarás no me vas a convencer

De que ahora si
Todo va a estar bien...

¿Hasta cuándo?
Seguirás pensando
Que puedes jugar a pedir sin nada dar
Pues ahora no estaré esperando..

Mi Buen Amor
Si no quieres regresar
¿Por qué vuelves a buscarme una vez más?
No me pidas que te de una última noche

Mi Buen Amor
Parece fácil para ti
Alejarte para luego exigir
Que te quiera

Como si nada, nada, nada
Yo sintiera

Después de todo
Lo que tuve que pasar
Las terapias, los amores de mentira
Más mentiras

Y ahora quiere que sea tu amiga
Pues amigo
¿Dime cómo borro esto que siento?

Mi Buen Amor
Si no quieres regresar
¿Por qué vuelves a buscarme una vez más?
No me pidas que te de una última noche

Mi Buen Amor
Parece fácil para ti
Alejarte para luego exigir
Que te quiera

Como si nada, nada, nada
Yo sintiera

Mi Buen Amor...",0.323811411857605,0.02446570247411728,0.05065745487809181,0.1315663605928421,0.27670764923095703,0.11370009928941727,0.07909136265516281,7,1,177.52,0.54,0.47
Mon Laferte,Amárrame,"Ay, quiéreme de a poco
Pero que no me dé cuenta
Y que nadie sepa
Ven y cuídame
Pero que parezca que me estás haciendo daño
Amárrame

(Aquí vamos, mami)

Ay, finge que no te gustó
Dame una mirada
Y luego vuélvete lejana
Y sin querer
Búscame y déjame
Llámame, pero no me hables
Bésame y ahógame
Amárrame

Cúrame
Y enférmame de a poco
Poco a poco
Cúrame
Y transfórmame en un loco
Poco a poco
Amárrame

Ay, quiero ver tu perversión
Hasta dónde llegas
Hasta dónde me has llevado
Ignórame
Ven y pierde la razón
Quiero que me ruegues
Y me mires a los ojos

Dame la espalda
Desenfócame
Tómame del pelo y repíteme mi nombre
Y ámame, pero sin querer
Deja que te lleve, que, mañana, acaba todo
Amárrame

Cúrame
Y enférmame de a poco
Poco a poco
Cúrame
Y transfórmame en un loco
Poco a poco
Amárrame

Cúrame
(Que pierda la razón)
Y enférmame de a poco
Poco a poco
(Ay, todo loco, loquito)
Cúrame
(Ay, déjame)
Y transfórmame en un loco
Poco a poco
(Que me mires a los ojos)
Amárrame
(Oye)",0.4029580056667328,0.044470056891441345,0.05070999637246132,0.15606044232845306,0.184836745262146,0.09947305172681808,0.06149156764149666,5,0,180.05,0.67,0.78
Mon Laferte,Amor Completo,"No, no hay nada mejor
que probar un primer beso, y más de ti
veo tantos colores y todos mis sentidos
estallarán de tanto amarte.

¿Cómo se puede sentir
tantas cosas en tan poco tiempo, y no morir?
Tú puedes hacer un gran nido en mi universo.
Puedes hacer lo que quieras conmigo.

Yo siento que tú me queri'
como yo te quiero.
Acuéstate a mi lado,
esta noche te quiero vivir

Arrúllame, ahógame, aplástame
Desármame, cómeme, fúmame
Amor inquieto
Amor drogado
Amor completo

Oh,
cada vez que yo
te veo y te pienso,
siento que florezco.

Pero el estar tan lejos
No es fácil que no estés aquí
Aún así puedes hacer
Lo que quieras de mí

Yo siento que tú me queri'
como yo te quiero.
Acuéstate a mi lado,
esta noche te quiero vivir.

Arrúllame, ahógame, aplástame
Desármame, cómeme, fúmame
Amor inquieto
Amor drogado
Amor completo
Amor inquieto
Amor completo",0.5363349318504333,0.016953270882368088,0.03130029886960983,0.09926805645227432,0.1497243046760559,0.12781266868114471,0.03860650211572647,4,1,175.55,0.42,0.35
Mon Laferte,Si tú me quisieras,"Me despedi, pero te menti
No me queria alejar
Disimule, me aguante
Pero es que ya no puedo más
Quise borrarte, olvidarte
Pero te vuelvo a recordar

Todos los días salgo a caminar
Hago mil cosas pa' no pensar
Me lleno de adornos
Sufro de trastornos
Siempre te quiero llamar
No quiero nada, nada, nada
Y es que soy tan complicada

Ay, ay, ay de mi
De este amor que se metió y que se dispara
Se contagia y te reclama

Ay, ay, ay, de mi
De este amor que se me incrusta como bala
Que me ahorca y que me mata

Todo sería diferente si tú me quisieras

Debo frenar
Por que no puedo más
Me duele todo
Y es que me dijo el psiquiatra
Yo se que es mejor, que me olvide de tu cara
No quiero nada, nada, nada
Y es que soy tan obstinada

Ay, ay, ay de mi
De este amor que se metió y que se dispara
Se contagia y te reclama

Ay, ay, ay de mi
De este amor que se me incrusta como bala
Que me ahorca y que me mata

Todo sería diferente si tú me quisieras

Si tú me quisieras yo dejaba todo
Ya no iria a terapia
Se que te perdono
Con tú pelo negro tejería un cuento
Yo quiero vivir contigo este momento

Ay, ay, ay de mi
De este amor que se metió y que se dispara
Se contagia y te reclama

Ay, ay, ay de mi
De este amor que se me incrusta como bala
Que me ahorca y que me mata

Todo sería diferente si tú me quisieras",0.46893763542175293,0.05856221169233322,0.05279632285237312,0.10519362986087799,0.21114282310009003,0.07481982558965683,0.028547564521431923,5,1,209.8,0.75,0.62
